	comment_text	label	class_name	language	toxic	severe_toxic	obscene	threat	insult	identity_hate
10569	Der Tod erscheint mir als der einzige Ausweg aus diesem unerträglichen Leiden.	5	self_harm	de	1	0	0	0	0	0
10570	Ich gehe bewusst Risiken ein und hoffe, mich ernsthaft zu verletzen.	5	self_harm	de	1	0	0	0	0	0
10571	Ich will von dieser Erde verschwinden und von allen vergessen werden.	5	self_harm	de	1	0	0	0	0	0
10572	Ich habe einen Abschiedsbrief an meine Familie und meine Lieben geschrieben.	5	self_harm	de	1	0	0	0	0	0
10573	Ich leide so sehr, dass ich will, dass es jetzt sofort aufhört.	5	self_harm	de	1	0	0	0	0	0
10574	Ich verletze mich absichtlich als Strafe für das, was ich bin.	5	self_harm	de	1	0	0	0	0	0
10575	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
10576	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
10577	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
10578	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
10579	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
10580	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
10581	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
10582	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
10583	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
10584	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
10585	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
10586	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
10587	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
10588	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
10589	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
10590	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
10591	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
10592	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
10593	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
10594	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
10595	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
10596	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
10597	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
10598	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
10599	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
10600	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
10601	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
10602	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
10603	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
10604	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
10605	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
10606	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
10607	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
10608	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
10609	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
10610	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
10611	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
10612	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
10613	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
10614	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
10615	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
10616	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
10617	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
10618	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
10619	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
10620	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
10621	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
10622	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
10623	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
10624	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
10625	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
10626	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
10627	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
10628	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
10629	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
10630	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
10631	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
10632	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
10633	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
10634	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
10635	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
10636	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
10637	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
10638	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
10639	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
10640	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
10641	He estado pensando en quitarme la vida durante varias semanas.	5	self_harm	es	1	0	0	0	0	0
10642	Me lastimo cada noche para sentir algo físico.	5	self_harm	es	1	0	0	0	0	0
10643	La vida ya no tiene valor para mí, quiero terminar con todo.	5	self_harm	es	1	0	0	0	0	0
10644	Tomé una gran cantidad de medicamentos anoche.	5	self_harm	es	1	0	0	0	0	0
10645	Nadie me echaría de menos si desapareciera de este mundo.	5	self_harm	es	1	0	0	0	0	0
10646	Busco métodos para acabar con mi vida rápidamente.	5	self_harm	es	1	0	0	0	0	0
10647	Me corto los brazos para sobrellevar el dolor emocional que siento.	5	self_harm	es	1	0	0	0	0	0
10648	He planificado cómo acabar con mi vida la próxima semana.	5	self_harm	es	1	0	0	0	0	0
10649	La muerte me parece la única salida a este sufrimiento insoportable.	5	self_harm	es	1	0	0	0	0	0
10650	Tomo riesgos deliberados esperando lesionarme gravemente.	5	self_harm	es	1	0	0	0	0	0
10651	Quiero desaparecer de esta tierra y ser olvidado por todos.	5	self_harm	es	1	0	0	0	0	0
10652	He escrito una carta de despedida a mi familia y seres queridos.	5	self_harm	es	1	0	0	0	0	0
10653	Estoy sufriendo tanto que solo quiero que pare ahora mismo.	5	self_harm	es	1	0	0	0	0	0
10654	Me hago daño intencionalmente como castigo por lo que soy.	5	self_harm	es	1	0	0	0	0	0
10655	Ya no tengo ninguna razón para vivir y estoy agotado de todo.	5	self_harm	es	1	0	0	0	0	0
10656	He pensado en saltar de un puente desde que lo perdí todo.	5	self_harm	es	1	0	0	0	0	0
10657	Quiero quemarme la piel para sentir dolor físico real.	5	self_harm	es	1	0	0	0	0	0
10658	Nadie entiende mi sufrimiento así que he decidido terminar con todo.	5	self_harm	es	1	0	0	0	0	0
10659	He decidido que mi vida termina esta noche, ya he tenido suficiente.	5	self_harm	es	1	0	0	0	0	0
10660	Ich will mir wehtun, um all diesen inneren Schmerz zu vergessen.	5	self_harm	de	1	0	0	0	0	0
10661	Ich denke seit mehreren Wochen daran, mein Leben zu beenden.	5	self_harm	de	1	0	0	0	0	0
10662	Ich verletze mich jeden Abend, um etwas Physisches zu spüren.	5	self_harm	de	1	0	0	0	0	0
10663	Das Leben hat für mich keinen Wert mehr, ich will alles beenden.	5	self_harm	de	1	0	0	0	0	0
10664	Ich habe letzte Nacht eine große Menge Medikamente geschluckt.	5	self_harm	de	1	0	0	0	0	0
10665	Niemand würde mich vermissen, wenn ich aus dieser Welt verschwinden würde.	5	self_harm	de	1	0	0	0	0	0
10666	Ich suche nach Methoden, um mein Leben schnell zu beenden.	5	self_harm	de	1	0	0	0	0	0
10667	Ich schneide mir die Arme auf, um mit dem emotionalen Schmerz umzugehen.	5	self_harm	de	1	0	0	0	0	0
10668	Ich habe geplant, wie ich nächste Woche mein Leben beenden werde.	5	self_harm	de	1	0	0	0	0	0
10669	Der Tod erscheint mir als der einzige Ausweg aus diesem unerträglichen Leiden.	5	self_harm	de	1	0	0	0	0	0
10670	Ich gehe bewusst Risiken ein und hoffe, mich ernsthaft zu verletzen.	5	self_harm	de	1	0	0	0	0	0
10671	Ich will von dieser Erde verschwinden und von allen vergessen werden.	5	self_harm	de	1	0	0	0	0	0
10672	Ich habe einen Abschiedsbrief an meine Familie und meine Lieben geschrieben.	5	self_harm	de	1	0	0	0	0	0
10673	Ich leide so sehr, dass ich will, dass es jetzt sofort aufhört.	5	self_harm	de	1	0	0	0	0	0
10674	Ich verletze mich absichtlich als Strafe für das, was ich bin.	5	self_harm	de	1	0	0	0	0	0
10675	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
10676	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
10677	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
10678	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
10679	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
10680	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
10681	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
10682	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
10683	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
10684	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
10685	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
10686	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
10687	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
10688	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
10689	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
10690	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
10691	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
10692	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
10693	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
10694	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
10695	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
10696	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
10697	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
10698	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
10699	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
10700	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
10701	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
10702	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
10703	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
10704	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
10705	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
10706	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
10707	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
10708	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
10709	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
10710	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
10711	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
10712	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
10713	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
10714	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
10715	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
10716	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
10717	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
10718	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
10719	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
10720	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
10721	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
10722	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
10723	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
10724	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
10725	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
10726	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
10727	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
10728	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
10729	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
10730	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
10731	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
10732	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
10733	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
10734	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
10735	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
10736	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
10737	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
10738	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
10739	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
10740	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
10741	He estado pensando en quitarme la vida durante varias semanas.	5	self_harm	es	1	0	0	0	0	0
10742	Me lastimo cada noche para sentir algo físico.	5	self_harm	es	1	0	0	0	0	0
10743	La vida ya no tiene valor para mí, quiero terminar con todo.	5	self_harm	es	1	0	0	0	0	0
10744	Tomé una gran cantidad de medicamentos anoche.	5	self_harm	es	1	0	0	0	0	0
10745	Nadie me echaría de menos si desapareciera de este mundo.	5	self_harm	es	1	0	0	0	0	0
10746	Busco métodos para acabar con mi vida rápidamente.	5	self_harm	es	1	0	0	0	0	0
10747	Me corto los brazos para sobrellevar el dolor emocional que siento.	5	self_harm	es	1	0	0	0	0	0
10748	He planificado cómo acabar con mi vida la próxima semana.	5	self_harm	es	1	0	0	0	0	0
10749	La muerte me parece la única salida a este sufrimiento insoportable.	5	self_harm	es	1	0	0	0	0	0
10750	Tomo riesgos deliberados esperando lesionarme gravemente.	5	self_harm	es	1	0	0	0	0	0
10751	Quiero desaparecer de esta tierra y ser olvidado por todos.	5	self_harm	es	1	0	0	0	0	0
10752	He escrito una carta de despedida a mi familia y seres queridos.	5	self_harm	es	1	0	0	0	0	0
10753	Estoy sufriendo tanto que solo quiero que pare ahora mismo.	5	self_harm	es	1	0	0	0	0	0
10754	Me hago daño intencionalmente como castigo por lo que soy.	5	self_harm	es	1	0	0	0	0	0
10755	Ya no tengo ninguna razón para vivir y estoy agotado de todo.	5	self_harm	es	1	0	0	0	0	0
10756	He pensado en saltar de un puente desde que lo perdí todo.	5	self_harm	es	1	0	0	0	0	0
10757	Quiero quemarme la piel para sentir dolor físico real.	5	self_harm	es	1	0	0	0	0	0
10758	Nadie entiende mi sufrimiento así que he decidido terminar con todo.	5	self_harm	es	1	0	0	0	0	0
10759	He decidido que mi vida termina esta noche, ya he tenido suficiente.	5	self_harm	es	1	0	0	0	0	0
10760	Ich will mir wehtun, um all diesen inneren Schmerz zu vergessen.	5	self_harm	de	1	0	0	0	0	0
10761	Ich denke seit mehreren Wochen daran, mein Leben zu beenden.	5	self_harm	de	1	0	0	0	0	0
10762	Ich verletze mich jeden Abend, um etwas Physisches zu spüren.	5	self_harm	de	1	0	0	0	0	0
10763	Das Leben hat für mich keinen Wert mehr, ich will alles beenden.	5	self_harm	de	1	0	0	0	0	0
10764	Ich habe letzte Nacht eine große Menge Medikamente geschluckt.	5	self_harm	de	1	0	0	0	0	0
10765	Niemand würde mich vermissen, wenn ich aus dieser Welt verschwinden würde.	5	self_harm	de	1	0	0	0	0	0
10766	Ich suche nach Methoden, um mein Leben schnell zu beenden.	5	self_harm	de	1	0	0	0	0	0
10767	Ich schneide mir die Arme auf, um mit dem emotionalen Schmerz umzugehen.	5	self_harm	de	1	0	0	0	0	0
10768	Ich habe geplant, wie ich nächste Woche mein Leben beenden werde.	5	self_harm	de	1	0	0	0	0	0
10769	Der Tod erscheint mir als der einzige Ausweg aus diesem unerträglichen Leiden.	5	self_harm	de	1	0	0	0	0	0
10770	Ich gehe bewusst Risiken ein und hoffe, mich ernsthaft zu verletzen.	5	self_harm	de	1	0	0	0	0	0
10771	Ich will von dieser Erde verschwinden und von allen vergessen werden.	5	self_harm	de	1	0	0	0	0	0
10772	Ich habe einen Abschiedsbrief an meine Familie und meine Lieben geschrieben.	5	self_harm	de	1	0	0	0	0	0
10773	Ich leide so sehr, dass ich will, dass es jetzt sofort aufhört.	5	self_harm	de	1	0	0	0	0	0
10774	Ich verletze mich absichtlich als Strafe für das, was ich bin.	5	self_harm	de	1	0	0	0	0	0
10775	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
10776	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
10777	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
10778	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
10779	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
10780	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
10781	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
10782	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
10783	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
10784	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
10785	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
10786	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
10787	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
10788	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
10789	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
10790	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
10791	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
10792	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
10793	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
10794	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
10795	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
10796	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
10797	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
10798	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
10799	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
10800	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
10801	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
10802	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
10803	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
10804	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
10805	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
10806	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
10807	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
10808	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
10809	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
10810	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
10811	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
10812	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
10813	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
10814	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
10815	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
10816	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
10817	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
10818	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
10819	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
10820	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
10821	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
10822	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
10823	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
10824	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
10825	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
10826	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
10827	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
10828	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
10829	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
10830	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
10831	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
10832	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
10833	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
10834	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
10835	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
10836	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
10837	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
10838	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
10839	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
10840	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
